id,split_type,family,prompt,expected_dsl,expected_code,prediction,manual_score,notes,selected_candidate,candidate_scores,error_type
code_gen_0451,generalization_conditional_paraphrase,gen_conditional_xs_pb_73,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：只有市净率 PB横截面标准化值为正时，才保留 73 日动量。注意窗口、方向和字段选择。,"where(gt(div(sub(pb, xs_mean(pb)), xs_std(pb)), 0.0), pct_change(close, 73), 0.0)","```dsl_fire
result = where(gt(div(sub(pb, xs_mean(pb)), xs_std(pb)), 0.0), pct_change(close, 73), 0.0)
```","```dsl_fire
result = where(lt(neg(div(sub(pb, xs_mean(pb, 7)), xs_std(pb)), -1.0), 3.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0284,generalization_composition_paraphrase,gen_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，同时偏好 35 日风险调整趋势高且收益方差低的股票。最终只需要一个可执行表达式。,"add(div(pct_change(close, 35), ts_std(pct_change(close, 1), 35)), neg(ts_var(pct_change(close, 1), 35)))","```dsl_fire
result = add(div(pct_change(close, 35), ts_std(pct_change(close, 1), 35)), neg(ts_var(pct_change(close, 1), 35)))
```","```dsl_fire
result = div(ts_std(pct_change(close, 1), 3), ts_mean(ts_std(pct_change(close, 1), 5), 20))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=0,parse=False,exec=False | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0366,generalization_time_series_paraphrase,gen_argmax_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，成交量在 11 日窗口内高点越靠近当前，信号越新。注意窗口、方向和字段选择。,"neg(ts_argmax(volume, 11))","```dsl_fire
result = neg(ts_argmax(volume, 11))
```","```dsl_fire
result = pct_change(volume, 5), div(volume, ts_cap, market_cap)), 60)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0099,generalization_time_series,gen_quantile_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：估值便宜程度高于自身 85 日 70% 分位数越多，价值信号越突出。,"sub(recip(pb), ts_quantile(recip(pb), 85, 0.7))","```dsl_fire
result = sub(recip(pb), ts_quantile(recip(pb), 85, 0.7))
```","```dsl_fire
result = div(sub(close, ts_min(low, 10)), sub(ts_max(high, 10), ts_min(low, 10)))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0260,generalization_unseen_window_paraphrase,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，过去 25 日收盘价收益越高，短期趋势越强。请保持字段和算子命名规范。,"pct_change(close, 25)","```dsl_fire
result = pct_change(close, 25)
```","```dsl_fire
result = div(ts_std(pct_change(close, 1), 20), ts_mean(ts_std(pct_change(close, 1), 20)))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0037,generalization_unseen_window,gen_unseen_window_reversal,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 120 日涨幅越高，后续均值回归压力越大。,"neg(pct_change(close, 120))","```dsl_fire
result = neg(pct_change(close, 120))
```","```dsl_fire
result = neg(pct_change(close, 10))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0049,generalization_composition,gen_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：同时偏好低 PB 估值和 50 日价格动量强的股票。,"add(recip(pb), pct_change(close, 50))","```dsl_fire
result = add(recip(pb), pct_change(close, 50))
```","```dsl_fire
result = add(recip(pb), pct_change(close, 10))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=20,parse=True,exec=False | c3:score=0,parse=False,exec=False | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0230,generalization_cross_section,gen_xs_prod_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：19 日收益加一后的横截面乘积测试未见聚合结构。,"xs_prod(add(1.0, pct_change(close, 19)))","```dsl_fire
result = xs_prod(add(1.0, pct_change(close, 19)))
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 10)))
```",,,5,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0252,generalization_unseen_window_paraphrase,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 12 日收盘价收益越高，短期趋势越强。不要使用解释文字。,"pct_change(close, 12)","```dsl_fire
result = pct_change(close, 12)
```","```dsl_fire
result = pct_change(close, 10)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0094,generalization_group,gen_value_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：行业中性估值便宜且 85 日风险调整动量强的股票更有吸引力。,"add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(pct_change(close, 85), ts_std(pct_change(close, 1), 85)))","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(pct_change(close, 85), ts_std(pct_change(close, 1), 85)))
```","```dsl_fire
result = where(log(recip(pb)), pct_change(close, 20)), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0088,generalization_group,gen_value_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：行业中性估值便宜且 55 日风险调整动量强的股票更有吸引力。,"add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(pct_change(close, 55), ts_std(pct_change(close, 1), 55)))","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(pct_change(close, 55), ts_std(pct_change(close, 1), 55)))
```","```dsl_fire
result = div(log(recip(pb)), group_mean(log(recip(pb)), industry)), group_std(log(recip(pb)), industry))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0375,generalization_time_series_paraphrase,gen_argmin_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，成交量在 66 日窗口内低点位置用于描述路径。请保持字段和算子命名规范。,"ts_argmin(volume, 66)","```dsl_fire
result = ts_argmin(volume, 66)
```","```dsl_fire
result = pct_change(volume, 10)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=20,parse=True,exec=False | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0504,generalization_unseen_window_paraphrase,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 35 日收盘价收益越高，短期趋势越强。最终只需要一个可执行表达式。,"pct_change(close, 35)","```dsl_fire
result = pct_change(close, 35)
```","```dsl_fire
result = pct_change(close, 3)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=0,parse=False,exec=False | c3:score=120,parse=True,exec=True | c4:score=0,parse=False,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0264,generalization_unseen_window_paraphrase,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 35 日收盘价收益越高，短期趋势越强。最终只需要一个可执行表达式。,"pct_change(close, 35)","```dsl_fire
result = pct_change(close, 35)
```","```dsl_fire
result = pct_change(close, 3)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0067,generalization_regression,gen_reg_value_size,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：用 14 日滚动回归提取估值相对市值解释后的残差。,"ts_reg_res(recip(pb), log(market_cap), 14)","```dsl_fire
result = ts_reg_res(recip(pb), log(market_cap), 14)
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0082,generalization_group,gen_value_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：行业中性估值便宜且 42 日风险调整动量强的股票更有吸引力。,"add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(pct_change(close, 42), ts_std(pct_change(close, 1), 42)))","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), div(pct_change(close, 42), ts_std(pct_change(close, 1), 42)))
```","```dsl_fire
result = div(log(market_cap), group_mean(log(market_cap), industry)), div(sub(log(market_cap), group_mean(log(market_cap), industry)), group_std(log(market_cap), industry)), industry))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0075,generalization_time_series,gen_quantile_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：估值便宜程度高于自身 22 日 70% 分位数越多，价值信号越突出。,"sub(recip(pb), ts_quantile(recip(pb), 22, 0.7))","```dsl_fire
result = sub(recip(pb), ts_quantile(recip(pb), 22, 0.7))
```","```dsl_fire
result = div(sub(close, ts_min(low, 10)), sub(ts_max(high, 10), ts_min(low, 10)))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0378,generalization_time_series_paraphrase,gen_argmax_vwap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，成交量加权平均价在 17 日窗口内高点越靠近当前，信号越新。这个想法需要转换为函数式 DSL。,"neg(ts_argmax(vwap, 17))","```dsl_fire
result = neg(ts_argmax(vwap, 17))
```","```dsl_fire
result = pct_change(volume, 10)
```",,,2,"c1:score=0,parse=False,exec=False | c2:score=120,parse=True,exec=True | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0126,generalization_time_series,gen_argmax_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：成交量在 11 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(volume, 11))","```dsl_fire
result = neg(ts_argmax(volume, 11))
```","```dsl_fire
result = ts_win_cumsum(pct_change(volume, 1), 60)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0270,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 50 日日收益波动越低，稳定性越强。请保持字段和算子命名规范。,"neg(ts_std(pct_change(close, 1), 50))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 50))
```","```dsl_fire
result = sub(ts_std(pct_change(close, 1), 20), ts_quantile(pct_change(close, 1), 20))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0372,generalization_time_series_paraphrase,gen_argmax_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，成交量在 38 日窗口内高点越靠近当前，信号越新。不要使用解释文字。,"neg(ts_argmax(volume, 38))","```dsl_fire
result = neg(ts_argmax(volume, 38))
```","```dsl_fire
result = div(ts_argmax(volume, 3), ts_quantile(volume, 15, 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0110,generalization_time_series,gen_argmax_pb,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：市净率 PB在 27 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(pb, 27))","```dsl_fire
result = neg(ts_argmax(pb, 27))
```","```dsl_fire
result = neg(ts_argmax(pb, 2))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0471,generalization_time_series_paraphrase,gen_ts_prod_turnover,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，19 日成交量变化加一后连乘测试未见时间聚合结构。注意窗口、方向和字段选择。,"ts_prod(add(1.0, pct_change(volume, 1)), 19)","```dsl_fire
result = ts_prod(add(1.0, pct_change(volume, 1)), 19)
```","```dsl_fire
result = ts_win_cumsum(pct_change(volume, 1), 15)
```",,,5,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
